geoname_id,continent_code,continent_name,country_iso_code,country_name,subdivision_iso_code,subdivision_name,city_name,metro_code,time_zone
4275714,NA,North America,US,United States,KS,Kansas,Moran,616,America/Chicago
4326799,NA,North America,US,United States,LA,Louisiana,Hahnville,622,America/Chicago
5553284,NA,North America,US,United States,AZ,Arizona,Benson,789,America/Phoenix
5221637,NA,North America,US,United States,RI,Rhode Island,Coventry,521,America/New_York
4533029,NA,North America,US,United States,OK,Oklahoma,Chickasha,650,America/Chicago
4154270,NA,North America,US,United States,FL,Florida,Eglin,686,America/Chicago
5221401,NA,North America,US,United States,RI,Rhode Island,Chepachet,521,America/New_York
5222569,NA,North America,US,United States,RI,Rhode Island,Harrisville,521,America/New_York
5223685,NA,North America,US,United States,RI,Rhode Island,North Scituate,521,America/New_York
5222169,NA,North America,US,United States,RI,Rhode Island,Foster,521,America/New_York
5224458,NA,North America,US,United States,RI,Rhode Island,Rumford,521,America/New_York
5221341,NA,North America,US,United States,RI,Rhode Island,Central Falls,521,America/New_York
5224790,NA,North America,US,United States,RI,Rhode Island,Saunderstown,521,America/New_York
4338064,NA,North America,US,United States,LA,Louisiana,Pride,716,America/Chicago
4146111,NA,North America,US,United States,FL,Florida,Anthony,534,America/New_York
5287262,NA,North America,US,United States,AZ,Arizona,Buckeye,753,America/Phoenix
5296266,NA,North America,US,United States,AZ,Arizona,Goodyear,753,America/Phoenix
5288636,NA,North America,US,United States,AZ,Arizona,Casa Grande,753,America/Phoenix
5312544,NA,North America,US,United States,AZ,Arizona,Sahuarita,789,America/Phoenix
5288677,NA,North America,US,United States,AZ,Arizona,Cashion,753,America/Phoenix
5320871,NA,North America,US,United States,AZ,Arizona,Wickenburg,753,America/Phoenix
5293996,NA,North America,US,United States,AZ,Arizona,El Mirage,753,America/Phoenix
5316201,NA,North America,US,United States,AZ,Arizona,Sun City,753,America/Phoenix
5063890,NA,North America,US,United States,NE,Nebraska,Bennington,652,America/Chicago
5067545,NA,North America,US,United States,NE,Nebraska,Elkhorn,652,America/Chicago
4852832,NA,North America,US,United States,IA,Iowa,Council Bluffs,652,America/Chicago
5063805,NA,North America,US,United States,NE,Nebraska,Bellevue,652,America/Chicago
5069480,NA,North America,US,United States,NE,Nebraska,Gretna,652,America/Chicago
4183768,NA,North America,US,United States,GA,Georgia,Bonaire,503,America/New_York
4187055,NA,North America,US,United States,GA,Georgia,Centerville,503,America/New_York
4329753,NA,North America,US,United States,LA,Louisiana,Kenner,622,America/Chicago
5165635,NA,North America,US,United States,OH,Ohio,Olmsted Falls,510,America/New_York
4791237,NA,North America,US,United States,VA,Virginia,Vinton,573,America/New_York
4314409,NA,North America,US,United States,LA,Louisiana,Addis,716,America/Chicago
4346053,NA,North America,US,United States,LA,Louisiana,White Castle,716,America/Chicago
4318163,NA,North America,US,United States,LA,Louisiana,Brusly,716,America/Chicago
4337823,NA,North America,US,United States,LA,Louisiana,Port Allen,716,America/Chicago
5316205,NA,North America,US,United States,AZ,Arizona,Sun City West,753,America/Phoenix
4274532,NA,North America,US,United States,KS,Kansas,Lindsborg,678,America/Chicago
4270863,NA,North America,US,United States,KS,Kansas,El Dorado,678,America/Chicago
4274980,NA,North America,US,United States,KS,Kansas,Maize,678,America/Chicago
4279397,NA,North America,US,United States,KS,Kansas,Silver Lake,605,America/Chicago
4276248,NA,North America,US,United States,KS,Kansas,Newton,678,America/Chicago
4269043,NA,North America,US,United States,KS,Kansas,Caney,671,America/Chicago
4268183,NA,North America,US,United States,KS,Kansas,Berryton,605,America/Chicago
4920637,NA,North America,US,United States,IN,Indiana,Gas City,527,America/Indiana/Indianapolis
4708308,NA,North America,US,United States,TX,Texas,Lufkin,709,America/Chicago
4284890,NA,North America,US,United States,KY,Kentucky,Bloomfield,529,America/New_York
4581095,NA,North America,US,United States,SC,South Carolina,Hardeeville,507,America/New_York
4503195,NA,North America,US,United States,NJ,New Jersey,Mullica Hill,504,America/New_York
4288366,NA,North America,US,United States,KY,Kentucky,Columbia,736,America/Chicago
4814674,NA,North America,US,United States,WV,West Virginia,Middlebourne,554,America/New_York
4720010,NA,North America,US,United States,TX,Texas,Poolville,623,America/Chicago
4135840,NA,North America,US,United States,AR,Arkansas,West Helena,640,America/Chicago
4461101,NA,North America,US,United States,NC,North Carolina,Clinton,560,America/New_York
4417212,NA,North America,US,United States,MS,Mississippi,Bay Springs,710,America/Chicago
4326575,NA,North America,US,United States,LA,Louisiana,Gretna,622,America/Chicago
5284638,NA,North America,US,United States,AZ,Arizona,Pearce,789,America/Phoenix
4524283,NA,North America,US,United States,OH,Ohio,Scottown,564,America/New_York
5805550,NA,North America,US,United States,WA,Washington,Okanogan,881,America/Los_Angeles
4876141,NA,North America,US,United States,IA,Iowa,Sheldon,624,America/Chicago
4173293,NA,North America,US,United States,FL,Florida,Sneads,656,America/Chicago
4469617,NA,North America,US,United States,NC,North Carolina,Halifax,560,America/New_York
4996308,NA,North America,US,United States,MI,Michigan,Holton,563,America/Detroit
4073985,NA,North America,US,United States,AL,Alabama,Luverne,698,America/Chicago
4202739,NA,North America,US,United States,GA,Georgia,Jenkinsburg,524,America/New_York
5467905,NA,North America,US,United States,NM,New Mexico,Flora Vista,790,America/Denver
5467328,NA,North America,US,United States,NM,New Mexico,Farmington,790,America/Denver
4841089,NA,North America,US,United States,CT,Connecticut,Prospect,533,America/New_York
4843312,NA,North America,US,United States,CT,Connecticut,South Glastonbury,533,America/New_York
5282279,NA,North America,US,United States,CT,Connecticut,Bethany,533,America/New_York
4839912,NA,North America,US,United States,CT,Connecticut,Oakdale,533,America/New_York
4839521,NA,North America,US,United States,CT,Connecticut,Niantic,533,America/New_York
4841191,NA,North America,US,United States,CT,Connecticut,Quaker Hill,533,America/New_York
5282868,NA,North America,US,United States,CT,Connecticut,Broad Brook,533,America/New_York
4843971,NA,North America,US,United States,CT,Connecticut,Taftville,533,America/New_York
4834232,NA,North America,US,United States,CT,Connecticut,Falls Village,533,America/New_York
4835458,NA,North America,US,United States,CT,Connecticut,Grosvenor Dale,506,America/New_York
4838928,NA,North America,US,United States,CT,Connecticut,Moosup,533,America/New_York
4841383,NA,North America,US,United States,CT,Connecticut,Redding Ridge,501,America/New_York
5282036,NA,North America,US,United States,CT,Connecticut,Beacon Falls,533,America/New_York
5281554,NA,North America,US,United States,CT,Connecticut,Andover,533,America/New_York
4844834,NA,North America,US,United States,CT,Connecticut,Versailles,533,America/New_York
4846022,NA,North America,US,United States,CT,Connecticut,Woodbridge,533,America/New_York
4843215,NA,North America,US,United States,CT,Connecticut,Somers,533,America/New_York
4840755,NA,North America,US,United States,CT,Connecticut,Plainfield,533,America/New_York
4832643,NA,North America,US,United States,CT,Connecticut,Deep River,533,America/New_York
4843650,NA,North America,US,United States,CT,Connecticut,Sterling,533,America/New_York
5282825,NA,North America,US,United States,CT,Connecticut,Bridgewater,533,America/New_York
4845889,NA,North America,US,United States,CT,Connecticut,Winchester Center,533,America/New_York
4836058,NA,North America,US,United States,CT,Connecticut,Higganum,533,America/New_York
4843359,NA,North America,US,United States,CT,Connecticut,South Woodstock,533,America/New_York
4832411,NA,North America,US,United States,CT,Connecticut,Danielson,533,America/New_York
4841377,NA,North America,US,United States,CT,Connecticut,Redding,501,America/New_York
5646136,NA,North America,US,United States,MT,Montana,Contact,,America/Denver
4847491,NA,North America,US,United States,IA,Iowa,Avery,,America/Chicago
5352439,NA,North America,US,United States,CA,California,Glendora,803,America/Los_Angeles
4376432,NA,North America,US,United States,MO,Missouri,Belle,604,America/Chicago
4396180,NA,North America,US,United States,MO,Missouri,Lonedell,609,America/Chicago
4990222,NA,North America,US,United States,MI,Michigan,Custer,540,America/Detroit
5013916,NA,North America,US,United States,MI,Michigan,Walhalla,540,America/Detroit
4986846,NA,North America,US,United States,MI,Michigan,Branch Township,540,America/Detroit
4552981,NA,North America,US,United States,OK,Oklahoma,Thomas,650,America/Chicago
4554800,NA,North America,US,United States,OK,Oklahoma,Watonga,650,America/Chicago
4692279,NA,North America,US,United States,TX,Texas,Fredericksburg,641,America/Chicago
4900961,NA,North America,US,United States,IL,Illinois,Manhattan,602,America/Chicago
4891077,NA,North America,US,United States,IL,Illinois,Elwood,602,America/Chicago
4893472,NA,North America,US,United States,IL,Illinois,Gardner,602,America/Chicago
4363124,NA,North America,US,United States,MD,Maryland,Mount Rainier,511,America/New_York
5773238,NA,North America,US,United States,UT,Utah,Cornish,770,America/Denver
5782391,NA,North America,US,United States,UT,Utah,Syracuse,770,America/Denver
5777224,NA,North America,US,United States,UT,Utah,Lehi,770,America/Denver
5324363,NA,North America,US,United States,CA,California,Apple Valley,803,America/Los_Angeles
5356178,NA,North America,US,United States,CA,California,Helendale,803,America/Los_Angeles
5826088,NA,North America,US,United States,WY,Wyoming,Glenrock,767,America/Denver
5583657,NA,North America,US,United States,CO,Colorado,Yuma,751,America/Denver
5363610,NA,North America,US,United States,CA,California,Knights Landing,862,America/Los_Angeles
5382770,NA,North America,US,United States,CA,California,Pilot Hill,862,America/Los_Angeles
5359634,NA,North America,US,United States,CA,California,Ione,862,America/Los_Angeles
4453931,NA,North America,US,United States,NC,North Carolina,Bath,545,America/New_York
4497666,NA,North America,US,United States,NC,North Carolina,Washington,545,America/New_York
4675153,NA,North America,US,United States,TX,Texas,Blue Ridge,623,America/Chicago
5579737,NA,North America,US,United States,CO,Colorado,Mead,751,America/Denver
5424779,NA,North America,US,United States,CO,Colorado,Henderson,751,America/Denver
5312844,NA,North America,US,United States,AZ,Arizona,San Carlos,753,America/Phoenix
4890974,NA,North America,US,United States,IL,Illinois,Ellsworth,675,America/Chicago
4892812,NA,North America,US,United States,IL,Illinois,Forrest,675,America/Chicago
4890813,NA,North America,US,United States,IL,Illinois,El Paso,675,America/Chicago
5445479,NA,North America,US,United States,KS,Kansas,Goodland,678,America/Denver
5445194,NA,North America,US,United States,KS,Kansas,Colby,678,America/Chicago
5446091,NA,North America,US,United States,KS,Kansas,Oakley,678,America/Chicago
5285480,NA,North America,US,United States,KS,Kansas,Dighton,678,America/Chicago
5024237,NA,North America,US,United States,MN,Minnesota,Detroit Lakes,724,America/Chicago
4690428,NA,North America,US,United States,TX,Texas,Ferris,623,America/Chicago
4714062,NA,North America,US,United States,TX,Texas,Nevada,623,America/Chicago
4684056,NA,North America,US,United States,TX,Texas,Crandall,623,America/Chicago
4727571,NA,North America,US,United States,TX,Texas,Scurry,623,America/Chicago
5285106,NA,North America,US,United States,CA,California,San Ysidro,825,America/Los_Angeles
4929401,NA,North America,US,United States,MA,Massachusetts,Attleboro Falls,521,America/New_York
4937684,NA,North America,US,United States,MA,Massachusetts,Georgetown,506,America/New_York
4955033,NA,North America,US,United States,MA,Massachusetts,West Newton,506,America/New_York
5192878,NA,North America,US,United States,PA,Pennsylvania,Hatfield,504,America/New_York
5191327,NA,North America,US,United States,PA,Pennsylvania,Glenside,504,America/New_York
5178481,NA,North America,US,United States,PA,Pennsylvania,Ardmore,504,America/New_York
4692400,NA,North America,US,United States,TX,Texas,Fresno,618,America/Chicago
4673353,NA,North America,US,United States,TX,Texas,Bellaire,618,America/Chicago
4272075,NA,North America,US,United States,KS,Kansas,Glasco,722,America/Chicago
4268521,NA,North America,US,United States,KS,Kansas,Bonner Springs,616,America/Chicago
4270269,NA,North America,US,United States,KS,Kansas,De Soto,616,America/Chicago
5174870,NA,North America,US,United States,OH,Ohio,Upper Sandusky,547,America/New_York
5006011,NA,North America,US,United States,MI,Michigan,Pleasant Ridge,505,America/Detroit
5779068,NA,North America,US,United States,UT,Utah,North Salt Lake,770,America/Denver
5779548,NA,North America,US,United States,UT,Utah,Payson,770,America/Denver
4205392,NA,North America,US,United States,GA,Georgia,Leesburg,525,America/New_York
4359760,NA,North America,US,United States,MD,Maryland,Kensington,511,America/New_York
4792392,NA,North America,US,United States,VA,Virginia,Waterford,511,America/New_York
5720155,NA,North America,US,United States,OR,Oregon,Colton,820,America/Los_Angeles
5724285,NA,North America,US,United States,OR,Oregon,Dufur,820,America/Los_Angeles
5756304,NA,North America,US,United States,OR,Oregon,The Dalles,820,America/Los_Angeles
4689077,NA,North America,US,United States,TX,Texas,Elmendorf,641,America/Chicago
4669839,NA,North America,US,United States,TX,Texas,Adkins,641,America/Chicago
4373409,NA,North America,US,United States,MD,Maryland,White Hall,512,America/New_York
4358701,NA,North America,US,United States,MD,Maryland,Hunt Valley,512,America/New_York
4758102,NA,North America,US,United States,VA,Virginia,Fairfax Station,511,America/New_York
4340551,NA,North America,US,United States,LA,Louisiana,St. Rose,622,America/Chicago
5745380,NA,North America,US,United States,OR,Oregon,Pendleton,810,America/Los_Angeles
5191209,NA,North America,US,United States,PA,Pennsylvania,Gladwyne,504,America/New_York
5105860,NA,North America,US,United States,NJ,New Jersey,Voorhees Township,504,America/New_York
5325147,NA,North America,US,United States,CA,California,Atherton,807,America/Los_Angeles
4249999,NA,North America,US,United States,IL,Illinois,Shobonier,609,America/Chicago
4879266,NA,North America,US,United States,IA,Iowa,Underwood,652,America/Chicago
4903862,NA,North America,US,United States,IL,Illinois,North Chicago,602,America/Chicago
4671895,NA,North America,US,United States,TX,Texas,Bacliff,618,America/Chicago
4742385,NA,North America,US,United States,TX,Texas,Wilmer,623,America/Chicago
4705584,NA,North America,US,United States,TX,Texas,Lavon,623,America/Chicago
4854529,NA,North America,US,United States,IA,Iowa,Dubuque,637,America/Chicago
4846757,NA,North America,US,United States,IA,Iowa,Altoona,679,America/Chicago
4852640,NA,North America,US,United States,IA,Iowa,Coralville,637,America/Chicago
4865338,NA,North America,US,United States,IA,Iowa,Lone Tree,637,America/Chicago
5112259,NA,North America,US,United States,NY,New York,Chappaqua,501,America/New_York
5046063,NA,North America,US,United States,MN,Minnesota,Savage,613,America/Chicago
5025493,NA,North America,US,United States,MN,Minnesota,Elko,613,America/Chicago
5032106,NA,North America,US,United States,MN,Minnesota,Jordan,613,America/Chicago
4256447,NA,North America,US,United States,IN,Indiana,Danville,527,America/Indiana/Indianapolis
4217921,NA,North America,US,United States,GA,Georgia,Ranger,524,America/New_York
4194184,NA,North America,US,United States,GA,Georgia,Fairmount,524,America/New_York
4225057,NA,North America,US,United States,GA,Georgia,Sugar Valley,524,America/New_York
4224427,NA,North America,US,United States,GA,Georgia,Statham,524,America/New_York
5384293,NA,North America,US,United States,CA,California,Pope Valley,807,America/Los_Angeles
5389412,NA,North America,US,United States,CA,California,Rutherford,807,America/Los_Angeles
5364753,NA,North America,US,United States,CA,California,Lakeport,807,America/Los_Angeles
4736933,NA,North America,US,United States,TX,Texas,Timpson,612,America/Chicago
4693065,NA,North America,US,United States,TX,Texas,Garrison,709,America/Chicago
4735964,NA,North America,US,United States,TX,Texas,Tenaha,612,America/Chicago
4693088,NA,North America,US,United States,TX,Texas,Gary,612,America/Chicago
4988232,NA,North America,US,United States,MI,Michigan,Cassopolis,588,America/Detroit
4916698,NA,North America,US,United States,IL,Illinois,Willow Springs,602,America/Chicago
5031404,NA,North America,US,United States,MN,Minnesota,International Falls,676,America/Chicago
5106331,NA,North America,US,United States,NJ,New Jersey,Westfield,501,America/New_York
5455796,NA,North America,US,United States,NM,New Mexico,Artesia,790,America/Denver
4234362,NA,North America,US,United States,IL,Illinois,Breese,609,America/Chicago
4247880,NA,North America,US,United States,IL,Illinois,Red Bud,609,America/Chicago
4248990,NA,North America,US,United States,IL,Illinois,Saint Libory,609,America/Chicago
4238210,NA,North America,US,United States,IL,Illinois,Farina,609,America/Chicago
4245302,NA,North America,US,United States,IL,Illinois,Mulberry Grove,609,America/Chicago
4679936,NA,North America,US,United States,TX,Texas,Celeste,623,America/Chicago
4709439,NA,North America,US,United States,TX,Texas,Martinsville,709,America/Chicago
4683453,NA,North America,US,United States,TX,Texas,Corrigan,709,America/Chicago
4145421,NA,North America,US,United States,DE,Delaware,Winterthur,504,America/New_York
4761951,NA,North America,US,United States,VA,Virginia,Great Falls,511,America/New_York
4353084,NA,North America,US,United States,MD,Maryland,Derwood,511,America/New_York
4703938,NA,North America,US,United States,TX,Texas,La Feria,636,America/Chicago
4710749,NA,North America,US,United States,TX,Texas,Mercedes,636,America/Chicago
4722843,NA,North America,US,United States,TX,Texas,Rio Hondo,636,America/Chicago
4686593,NA,North America,US,United States,TX,Texas,Donna,636,America/Chicago
5364369,NA,North America,US,United States,CA,California,Laguna Woods,803,America/Los_Angeles
4866623,NA,North America,US,United States,IA,Iowa,McClelland,652,America/Chicago
4868595,NA,North America,US,United States,IA,Iowa,Neola,652,America/Chicago
5110168,NA,North America,US,United States,NY,New York,Brightwaters,501,America/New_York
5456975,NA,North America,US,United States,NM,New Mexico,Belen,790,America/Denver
4349337,NA,North America,US,United States,MD,Maryland,Brentwood,511,America/New_York
5120598,NA,North America,US,United States,NY,New York,Hewlett,501,America/New_York
4333917,NA,North America,US,United States,LA,Louisiana,Morse,642,America/Chicago
4338406,NA,North America,US,United States,LA,Louisiana,Rayne,642,America/Chicago
4734587,NA,North America,US,United States,TX,Texas,Stonewall,641,America/Chicago
4263907,NA,North America,US,United States,IN,Indiana,Rosedale,581,America/Indiana/Indianapolis
4258413,NA,North America,US,United States,IN,Indiana,Hagerstown,542,America/Indiana/Indianapolis
4922673,NA,North America,US,United States,IN,Indiana,Lebanon,527,America/Indiana/Indianapolis
4257026,NA,North America,US,United States,IN,Indiana,Economy,542,America/Indiana/Indianapolis
4919490,NA,North America,US,United States,IN,Indiana,Daleville,527,America/Indiana/Indianapolis
4928492,NA,North America,US,United States,IN,Indiana,Yorktown,527,America/Indiana/Indianapolis
4919466,NA,North America,US,United States,IN,Indiana,Culver,588,America/Indiana/Indianapolis
4918363,NA,North America,US,United States,IN,Indiana,Bremen,588,America/Indiana/Indianapolis
4919021,NA,North America,US,United States,IN,Indiana,Churubusco,509,America/Indiana/Indianapolis
4919078,NA,North America,US,United States,IN,Indiana,Claypool,588,America/Indiana/Indianapolis
5187297,NA,North America,US,United States,PA,Pennsylvania,Dresher,504,America/New_York
4893700,NA,North America,US,United States,IL,Illinois,Gibson City,648,America/Chicago
7258897,NA,North America,US,United States,MD,Maryland,Lutherville-Timonium,512,America/New_York
4792484,NA,North America,US,United States,VA,Virginia,Wattsville,544,America/New_York
4777405,NA,North America,US,United States,VA,Virginia,Onancock,544,America/New_York
4046654,NA,North America,US,United States,VA,Virginia,Capeville,544,America/New_York
4372196,NA,North America,US,United States,MD,Maryland,Upperco,512,America/New_York
4788855,NA,North America,US,United States,VA,Virginia,Tasley,544,America/New_York
4757978,NA,North America,US,United States,VA,Virginia,Exmore,544,America/New_York
4370109,NA,North America,US,United States,MD,Maryland,Spencerville,511,America/New_York
5289626,NA,North America,US,United States,AZ,Arizona,Chinle,753,America/Denver
5309205,NA,North America,US,United States,AZ,Arizona,Pinon,753,America/Denver
5295093,NA,North America,US,United States,AZ,Arizona,Fort Defiance,790,America/Denver
5318279,NA,North America,US,United States,AZ,Arizona,Tuba City,753,America/Denver
7259230,NA,North America,US,United States,NJ,New Jersey,Wyckoff,501,America/New_York
5031749,NA,North America,US,United States,MN,Minnesota,Janesville,613,America/Chicago
4763422,NA,North America,US,United States,VA,Virginia,Hayes,544,America/New_York
4456615,NA,North America,US,United States,NC,North Carolina,Bolivia,550,America/New_York
5102863,NA,North America,US,United States,NJ,New Jersey,Port Reading,501,America/New_York
4232649,NA,North America,US,United States,IL,Illinois,Alma,609,America/Chicago
4251185,NA,North America,US,United States,IL,Illinois,Teutopolis,648,America/Chicago
5156170,NA,North America,US,United States,OH,Ohio,Grafton,510,America/New_York
5197517,NA,North America,US,United States,PA,Pennsylvania,Lebanon,566,America/New_York
4185553,NA,North America,US,United States,GA,Georgia,Byron,503,America/New_York
5156219,NA,North America,US,United States,OH,Ohio,Grand River,510,America/New_York
4202672,NA,North America,US,United States,GA,Georgia,Jefferson,524,America/New_York
4188287,NA,North America,US,United States,GA,Georgia,Clayton,524,America/New_York
4190542,NA,North America,US,United States,GA,Georgia,Dahlonega,524,America/New_York
4183354,NA,North America,US,United States,GA,Georgia,Blairsville,524,America/New_York
4189529,NA,North America,US,United States,GA,Georgia,Cornelia,524,America/New_York
4189931,NA,North America,US,United States,GA,Georgia,Crawford,524,America/New_York
4179624,NA,North America,US,United States,GA,Georgia,Alto,524,America/New_York
4117869,NA,North America,US,United States,AR,Arkansas,Lake City,734,America/Chicago
4119817,NA,North America,US,United States,AR,Arkansas,Lonoke,693,America/Chicago
4125875,NA,North America,US,United States,AR,Arkansas,Perryville,693,America/Chicago
4134871,NA,North America,US,United States,AR,Arkansas,Vilonia,693,America/Chicago
4382874,NA,North America,US,United States,MO,Missouri,Crocker,619,America/Chicago
4541116,NA,North America,US,United States,OK,Oklahoma,Lindsay,650,America/Chicago
4714963,NA,North America,US,United States,TX,Texas,Normangee,625,America/Chicago
4685428,NA,North America,US,United States,TX,Texas,Dawson,623,America/Chicago
4695325,NA,North America,US,United States,TX,Texas,Groveton,709,America/Chicago
5516288,NA,North America,US,United States,TX,Texas,Andrews,633,America/Chicago
5077690,NA,North America,US,United States,NE,Nebraska,Saronville,722,America/Chicago
5073661,NA,North America,US,United States,NE,Nebraska,Nebraska City,652,America/Chicago
4264457,NA,North America,US,United States,IN,Indiana,Santa Claus,649,America/Chicago
4297354,NA,North America,US,United States,KY,Kentucky,Lancaster,541,America/New_York
4166049,NA,North America,US,United States,FL,Florida,Nokomis,539,America/New_York
4548560,NA,North America,US,United States,OK,Oklahoma,Purcell,650,America/Chicago
4239696,NA,North America,US,United States,IL,Illinois,Grand Tower,632,America/Chicago
5069802,NA,North America,US,United States,NE,Nebraska,Hastings,722,America/Chicago
4384264,NA,North America,US,United States,MO,Missouri,Doniphan,632,America/Chicago
4131875,NA,North America,US,United States,AR,Arkansas,Sparkman,693,America/Chicago
4130821,NA,North America,US,United States,AR,Arkansas,Sheridan,693,America/Chicago
4112791,NA,North America,US,United States,AR,Arkansas,Grapevine,693,America/Chicago
4386034,NA,North America,US,United States,MO,Missouri,Fairdealing,632,America/Chicago
5151948,NA,North America,US,United States,OH,Ohio,Delta,547,America/New_York
5159071,NA,North America,US,United States,OH,Ohio,Jefferson,510,America/New_York
4311976,NA,North America,US,United States,KY,Kentucky,Vanceburg,564,America/New_York
4291905,NA,North America,US,United States,KY,Kentucky,Flemingsburg,541,America/New_York
4282654,NA,North America,US,United States,KY,Kentucky,Argillite,564,America/New_York
4830085,NA,North America,US,United States,AL,Alabama,America,,America/Chicago
4780703,NA,North America,US,United States,VA,Virginia,Quantico,511,America/New_York
4460804,NA,North America,US,United States,NC,North Carolina,Cisco,,America/New_York
5101230,NA,North America,US,United States,NJ,New Jersey,Millington,501,America/New_York
5132013,NA,North America,US,United States,NY,New York,Port Jefferson,501,America/New_York
5109603,NA,North America,US,United States,NY,New York,Blue Point,501,America/New_York
5095133,NA,North America,US,United States,NJ,New Jersey,Allentown,501,America/New_York
5143022,NA,North America,US,United States,NY,New York,Wading River,501,America/New_York
4502635,NA,North America,US,United States,NJ,New Jersey,Lavallette,501,America/New_York
5133302,NA,North America,US,United States,NY,New York,Quogue,501,America/New_York
5107311,NA,North America,US,United States,NY,New York,Ardsley,501,America/New_York
4503596,NA,North America,US,United States,NJ,New Jersey,Pine Beach,501,America/New_York
5131894,NA,North America,US,United States,NY,New York,Pomona,501,America/New_York
5120238,NA,North America,US,United States,NY,New York,Haverstraw,501,America/New_York
5122279,NA,North America,US,United States,NY,New York,Inwood,501,America/New_York
5103497,NA,North America,US,United States,NJ,New Jersey,Roseland,501,America/New_York
5137484,NA,North America,US,United States,NY,New York,Sea Cliff,501,America/New_York
5106857,NA,North America,US,United States,NY,New York,Albertson,501,America/New_York
5099057,NA,North America,US,United States,NJ,New Jersey,Highland Park,501,America/New_York
5099055,NA,North America,US,United States,NJ,New Jersey,Highland Lakes,501,America/New_York
5103301,NA,North America,US,United States,NJ,New Jersey,River Edge,501,America/New_York
5100007,NA,North America,US,United States,NJ,New Jersey,Kenilworth,501,America/New_York
5118650,NA,North America,US,United States,NY,New York,Glen Oaks,501,America/New_York
4831969,NA,North America,US,United States,CT,Connecticut,Cos Cob,501,America/New_York
5129662,NA,North America,US,United States,NY,New York,Old Bethpage,501,America/New_York
5129770,NA,North America,US,United States,NY,New York,Old Westbury,501,America/New_York
5102798,NA,North America,US,United States,NJ,New Jersey,Point Pleasant Beach,501,America/New_York
5098430,NA,North America,US,United States,NJ,New Jersey,Glen Ridge,501,America/New_York
5095691,NA,North America,US,United States,NJ,New Jersey,Beverly,504,America/New_York
7250835,NA,North America,US,United States,ME,Maine,Aroostook Band of Micmac Trust Land,,America/New_York
5339064,NA,North America,US,United States,CA,California,Comptche,807,America/Los_Angeles
5404141,NA,North America,US,United States,CA,California,Twain Harte,862,America/Los_Angeles
5372153,NA,North America,US,United States,CA,California,Mendocino,807,America/Los_Angeles
5383931,NA,North America,US,United States,CA,California,Point Arena,807,America/Los_Angeles
4995368,NA,North America,US,United States,MI,Michigan,Harper Woods,505,America/Detroit
4262171,NA,North America,US,United States,IN,Indiana,Newburgh,649,America/Chicago
5010646,NA,North America,US,United States,MI,Michigan,Southgate,505,America/Detroit
4288809,NA,North America,US,United States,KY,Kentucky,Covington,515,America/New_York
4297438,NA,North America,US,United States,KY,Kentucky,Latonia,515,America/New_York
4723944,NA,North America,US,United States,TX,Texas,Rosharon,618,America/Chicago
5778261,NA,North America,US,United States,UT,Utah,Midway,770,America/Denver
5372253,NA,North America,US,United States,CA,California,Merced,866,America/Los_Angeles
5366604,NA,North America,US,United States,CA,California,Lindsay,866,America/Los_Angeles
5387844,NA,North America,US,United States,CA,California,Riverbank,862,America/Los_Angeles
5342522,NA,North America,US,United States,CA,California,Delhi,866,America/Los_Angeles
5366582,NA,North America,US,United States,CA,California,Linden,862,America/Los_Angeles
5347239,NA,North America,US,United States,CA,California,Exeter,866,America/Los_Angeles
5325934,NA,North America,US,United States,CA,California,Ballico,862,America/Los_Angeles
5367523,NA,North America,US,United States,CA,California,Lockeford,862,America/Los_Angeles
5410416,NA,North America,US,United States,CA,California,Woodlake,866,America/Los_Angeles
5343728,NA,North America,US,United States,CA,California,Dos Palos,866,America/Los_Angeles
5325187,NA,North America,US,United States,CA,California,Atwater,866,America/Los_Angeles
4705812,NA,North America,US,United States,TX,Texas,Leesburg,612,America/Chicago
5359959,NA,North America,US,United States,CA,California,Ivanhoe,866,America/Los_Angeles
5350821,NA,North America,US,United States,CA,California,French Camp,862,America/Los_Angeles
5347742,NA,North America,US,United States,CA,California,Farmersville,866,America/Los_Angeles
4907514,NA,North America,US,United States,IL,Illinois,Richton Park,602,America/Chicago
4667165,NA,North America,US,United States,TN,Tennessee,White Bluff,659,America/Chicago
4165695,NA,North America,US,United States,FL,Florida,Neptune Beach,561,America/New_York
4697652,NA,North America,US,United States,TX,Texas,Highlands,618,America/Chicago
4156959,NA,North America,US,United States,FL,Florida,Goldenrod,534,America/New_York
4151320,NA,North America,US,United States,FL,Florida,Clearwater Beach,539,America/New_York
5213137,NA,North America,US,United States,PA,Pennsylvania,Southampton,504,America/New_York
5106453,NA,North America,US,United States,NJ,New Jersey,Willingboro,504,America/New_York
4558523,NA,North America,US,United States,PA,Pennsylvania,Havertown,504,America/New_York
4559077,NA,North America,US,United States,PA,Pennsylvania,Lansdowne,504,America/New_York
4504811,NA,North America,US,United States,NJ,New Jersey,Westville,504,America/New_York
5182064,NA,North America,US,United States,PA,Pennsylvania,Bryn Mawr,504,America/New_York
5037456,NA,North America,US,United States,MN,Minnesota,Milaca,613,America/Chicago
4912602,NA,North America,US,United States,IL,Illinois,Stone Park,602,America/Chicago
5410144,NA,North America,US,United States,CA,California,Winton,862,America/Los_Angeles
5367427,NA,North America,US,United States,CA,California,Livingston,866,America/Los_Angeles
